as_of_date,invoice_id,customer_id,due_date,open_amount,currency,days_past_due,aging_bucket,is_disputed_open
2026-03-01,INV-105017,CUST-1126,2025-12-29,24119.11,USD,116,90+,False
2026-03-01,INV-105018,CUST-1168,2025-12-29,15390.42,USD,65,61-90,True
2026-03-01,INV-105019,CUST-1030,2026-03-09,96609.07,USD,122,90+,False
2026-03-01,INV-105020,CUST-1083,2026-01-29,39007.02,USD,3,1-30,False
2026-03-01,INV-105021,CUST-1126,2026-02-26,24224.73,USD,140,90+,False
2026-03-01,INV-105022,CUST-1149,2026-02-23,50519.29,USD,35,31-60,False
2026-03-01,INV-105023,CUST-1131,2025-11-29,65708.04,USD,95,90+,False
2026-03-01,INV-105024,CUST-1012,2026-01-30,11436.61,USD,84,61-90,False
2026-03-01,INV-105025,CUST-1044,2026-02-18,13498.41,USD,142,90+,False
2026-03-01,INV-105026,CUST-1126,2026-03-01,63204.22,USD,89,61-90,False
2026-03-01,INV-105027,CUST-1169,2025-10-30,95897.98,USD,84,61-90,False
2026-03-01,INV-105028,CUST-1113,2026-02-07,55443.75,USD,11,1-30,False
2026-03-01,INV-105029,CUST-1176,2025-12-22,28993.29,USD,75,61-90,False
2026-03-01,INV-105030,CUST-1019,2026-01-19,57757.39,USD,68,61-90,False
2026-03-01,INV-105031,CUST-1080,2026-01-16,16447.65,USD,41,31-60,False
2026-03-01,INV-105032,CUST-1181,2026-01-19,25897.19,USD,129,90+,False
2026-03-01,INV-105033,CUST-1163,2025-10-25,17769.32,USD,7,1-30,False
2026-03-01,INV-105034,CUST-1128,2025-11-19,9245.49,USD,53,31-60,False
2026-03-01,INV-105035,CUST-1142,2025-10-14,53526.56,USD,135,90+,False
2026-03-01,INV-105036,CUST-1016,2026-02-11,30066.96,USD,87,61-90,False
2026-03-01,INV-105037,CUST-1151,2025-12-15,46226.93,USD,140,90+,False
2026-03-01,INV-105038,CUST-1057,2025-12-23,34453.42,USD,28,1-30,True
2026-03-01,INV-105039,CUST-1071,2025-12-26,24634.39,USD,12,1-30,False
2026-03-01,INV-105040,CUST-1108,2026-03-07,4232.2,USD,57,31-60,False
2026-03-01,INV-105041,CUST-1022,2025-10-30,17131.08,USD,62,61-90,False
2026-03-01,INV-105042,CUST-1173,2026-03-15,135630.49,USD,86,61-90,False
2026-03-01,INV-105043,CUST-1071,2025-11-27,62396.37,USD,86,61-90,False
2026-03-01,INV-105044,CUST-1007,2026-01-02,6882.81,USD,73,61-90,False
2026-03-01,INV-105045,CUST-1058,2025-11-10,11007.33,USD,37,31-60,False
2026-03-01,INV-105046,CUST-1110,2026-01-02,69769.63,USD,68,61-90,False
2026-03-01,INV-105047,CUST-1186,2025-11-26,83005.53,USD,68,61-90,False
2026-03-01,INV-105048,CUST-1012,2026-03-13,111933.32,USD,128,90+,False
2026-03-01,INV-105049,CUST-1166,2025-12-03,11102.98,USD,129,90+,False
2026-03-01,INV-105050,CUST-1155,2026-01-06,72689.74,USD,112,90+,False
2026-03-01,INV-105051,CUST-1188,2025-10-16,55157.43,USD,28,1-30,False
2026-03-01,INV-105052,CUST-1015,2025-12-27,12551.8,USD,121,90+,False
2026-03-01,INV-105053,CUST-1118,2025-12-17,5318.26,USD,6,1-30,False
2026-03-01,INV-105054,CUST-1001,2025-12-29,3723.58,USD,54,31-60,False
2026-03-01,INV-105055,CUST-1144,2025-12-11,28372.01,USD,6,1-30,False
2026-03-01,INV-105056,CUST-1029,2025-10-14,32468.22,USD,91,90+,False
2026-03-01,INV-105057,CUST-1102,2025-10-31,22418.92,USD,9,1-30,False
2026-03-01,INV-105058,CUST-1012,2025-12-05,24381.25,USD,79,61-90,True
2026-03-01,INV-105059,CUST-1095,2026-01-20,30289.84,USD,73,61-90,False
2026-03-01,INV-105060,CUST-1093,2025-12-07,27334.31,USD,57,31-60,False
2026-03-01,INV-105061,CUST-1081,2025-11-24,91246.8,USD,89,61-90,False
2026-03-01,INV-105062,CUST-1012,2026-01-31,13146.44,USD,97,90+,False
2026-03-01,INV-105063,CUST-1170,2026-03-17,21430.53,USD,39,31-60,False
2026-03-01,INV-105064,CUST-1093,2026-03-02,44576.54,USD,141,90+,False
2026-03-01,INV-105065,CUST-1148,2025-10-25,30750.49,USD,128,90+,False
2026-03-01,INV-105066,CUST-1111,2026-02-08,58532.15,USD,144,90+,True
2026-03-01,INV-105067,CUST-1054,2025-12-08,7794.44,USD,48,31-60,False
2026-03-01,INV-105068,CUST-1080,2026-01-10,16440.91,USD,85,61-90,False
2026-03-01,INV-105069,CUST-1167,2026-01-26,35591.77,USD,143,90+,False
2026-03-01,INV-105070,CUST-1115,2025-10-26,28030.85,USD,134,90+,False
2026-03-01,INV-105071,CUST-1142,2025-11-09,25439.2,USD,142,90+,False
2026-03-01,INV-105072,CUST-1179,2025-11-07,49642.68,USD,114,90+,False
2026-03-01,INV-105073,CUST-1107,2026-03-15,51888.69,USD,20,1-30,False
2026-03-01,INV-105074,CUST-1052,2025-10-07,45242.95,USD,65,61-90,True
2026-03-01,INV-105075,CUST-1127,2026-03-07,8788.22,USD,88,61-90,False
2026-03-01,INV-105076,CUST-1179,2026-01-28,75229.7,USD,137,90+,False
2026-03-01,INV-105077,CUST-1157,2026-02-24,6564.98,USD,51,31-60,False
2026-03-01,INV-105078,CUST-1160,2025-11-04,10069.6,USD,33,31-60,False
2026-03-01,INV-105079,CUST-1056,2026-03-10,30609.19,USD,93,90+,False
2026-03-01,INV-105080,CUST-1051,2026-03-10,9348.45,USD,85,61-90,False
2026-03-01,INV-105081,CUST-1136,2025-12-17,7087.01,USD,64,61-90,False
2026-03-01,INV-105082,CUST-1181,2025-11-07,18978.91,USD,59,31-60,False
2026-03-01,INV-105083,CUST-1110,2026-02-15,2614.4,USD,135,90+,True
2026-03-01,INV-105084,CUST-1000,2025-10-28,35969.25,USD,74,61-90,False
2026-03-01,INV-105085,CUST-1043,2026-01-08,66090.65,USD,68,61-90,False
2026-03-01,INV-105086,CUST-1074,2025-11-07,95694.32,USD,44,31-60,False
2026-03-01,INV-105087,CUST-1097,2026-02-21,42420.84,USD,48,31-60,False
2026-03-01,INV-105088,CUST-1008,2026-02-01,26111.32,USD,61,61-90,False
2026-03-01,INV-105089,CUST-1031,2026-02-26,51262.05,USD,148,90+,False
2026-03-01,INV-105090,CUST-1014,2025-12-31,33549.2,USD,120,90+,False
2026-03-01,INV-105091,CUST-1139,2026-01-05,70814.57,USD,52,31-60,False
2026-03-01,INV-105092,CUST-1184,2025-10-06,22221.35,USD,96,90+,False
2026-03-01,INV-105093,CUST-1135,2026-03-18,37005.55,USD,120,90+,False
2026-03-01,INV-105094,CUST-1071,2026-02-04,52623.08,USD,52,31-60,False
2026-03-01,INV-105095,CUST-1154,2025-10-15,69412.84,USD,8,1-30,False
2026-03-01,INV-105096,CUST-1189,2026-01-16,16744.49,USD,74,61-90,False
2026-03-01,INV-105097,CUST-1011,2026-02-08,32304.6,USD,103,90+,False
2026-03-01,INV-105098,CUST-1064,2025-11-12,29201.69,USD,92,90+,False
2026-03-01,INV-105099,CUST-1106,2025-11-16,104482.72,USD,123,90+,False
2026-03-01,INV-105100,CUST-1041,2026-01-07,9418.5,USD,121,90+,False
2026-03-01,INV-105101,CUST-1189,2025-10-14,23134.65,USD,60,31-60,False
2026-03-01,INV-105102,CUST-1114,2026-03-06,37760.95,USD,123,90+,False
2026-03-01,INV-105103,CUST-1138,2026-02-09,23072.05,USD,149,90+,False
2026-03-01,INV-105104,CUST-1102,2026-03-03,37458.44,USD,94,90+,False
2026-03-01,INV-105105,CUST-1170,2026-01-23,27175.67,USD,29,1-30,False
2026-03-01,INV-105106,CUST-1094,2026-02-17,21285.85,USD,91,90+,False
2026-03-01,INV-105107,CUST-1016,2025-10-02,31382.57,USD,83,61-90,True
2026-03-01,INV-105108,CUST-1159,2026-02-22,47367.48,USD,14,1-30,False
2026-03-01,INV-105109,CUST-1084,2025-11-04,17886.68,USD,142,90+,True
2026-03-01,INV-105110,CUST-1167,2025-10-10,51986.3,USD,52,31-60,False
2026-03-01,INV-105111,CUST-1150,2026-01-20,32085.33,USD,22,1-30,False
2026-03-01,INV-105112,CUST-1055,2026-03-20,14634.02,USD,69,61-90,False
2026-03-01,INV-105113,CUST-1133,2025-10-21,34689.52,USD,108,90+,False
2026-03-01,INV-105114,CUST-1085,2025-10-15,22850.43,USD,143,90+,False
2026-03-01,INV-105115,CUST-1177,2026-03-12,16004.98,USD,86,61-90,False
2026-03-01,INV-105116,CUST-1101,2026-01-20,28327.31,USD,6,1-30,False
2026-03-01,INV-105117,CUST-1164,2026-02-03,33438.46,USD,38,31-60,False
2026-03-01,INV-105118,CUST-1191,2025-12-24,53803.59,USD,103,90+,False
2026-03-01,INV-105119,CUST-1053,2025-12-24,37850.42,USD,49,31-60,False
2026-03-01,INV-105120,CUST-1199,2026-03-21,5453.61,USD,47,31-60,False
2026-03-01,INV-105121,CUST-1176,2025-10-05,21735.44,USD,48,31-60,False
2026-03-01,INV-105122,CUST-1114,2026-01-25,32167.93,USD,81,61-90,True
2026-03-01,INV-105123,CUST-1138,2026-02-23,23353.96,USD,62,61-90,False
2026-03-01,INV-105124,CUST-1087,2026-02-26,58840.94,USD,129,90+,False
2026-03-01,INV-105125,CUST-1048,2025-12-11,72660.43,USD,111,90+,False
2026-03-01,INV-105126,CUST-1148,2025-12-13,6613.92,USD,95,90+,False
2026-03-01,INV-105127,CUST-1114,2025-11-20,39925.71,USD,120,90+,False
2026-03-01,INV-105128,CUST-1193,2026-03-18,12006.35,USD,17,1-30,False
2026-03-01,INV-105129,CUST-1062,2025-10-24,71534.77,USD,87,61-90,True
2026-03-01,INV-105130,CUST-1103,2026-03-01,14812.34,USD,67,61-90,False
2026-03-01,INV-105131,CUST-1082,2025-11-07,13213.5,USD,59,31-60,False
2026-03-01,INV-105132,CUST-1102,2025-11-13,61999.34,USD,129,90+,False
2026-03-01,INV-105133,CUST-1155,2026-03-11,48324.14,USD,93,90+,False
2026-03-01,INV-105134,CUST-1016,2025-12-14,46410.47,USD,48,31-60,False
2026-03-01,INV-105135,CUST-1005,2026-01-03,49623.3,USD,79,61-90,False
2026-03-01,INV-105136,CUST-1146,2025-10-23,18854.24,USD,126,90+,False
2026-03-01,INV-105137,CUST-1183,2026-02-01,27241.36,USD,52,31-60,False
2026-03-01,INV-105138,CUST-1027,2025-12-25,71044.45,USD,63,61-90,False
2026-03-01,INV-105139,CUST-1193,2025-11-12,100120.94,USD,32,31-60,False
2026-03-01,INV-105140,CUST-1037,2025-11-09,26827.29,USD,57,31-60,True
2026-03-01,INV-105141,CUST-1118,2025-11-16,19299.62,USD,49,31-60,False
2026-03-01,INV-105142,CUST-1036,2026-03-18,80789.86,USD,63,61-90,False
2026-03-01,INV-105143,CUST-1114,2026-03-24,45823.5,USD,130,90+,False
2026-03-01,INV-105144,CUST-1067,2025-10-20,34089.31,USD,124,90+,False
2026-03-01,INV-105145,CUST-1176,2026-01-17,35811.25,USD,60,31-60,False
2026-03-01,INV-105146,CUST-1042,2025-12-07,33337.46,USD,123,90+,False
2026-03-01,INV-105147,CUST-1163,2025-10-24,87745.22,USD,137,90+,False
2026-03-01,INV-105148,CUST-1057,2025-11-05,66877.19,USD,65,61-90,False
2026-03-01,INV-105149,CUST-1012,2025-11-14,20387.52,USD,29,1-30,False
2026-03-01,INV-105150,CUST-1051,2026-02-07,109784.29,USD,24,1-30,False
2026-03-01,INV-105151,CUST-1057,2025-10-28,17935.64,USD,119,90+,False
2026-03-01,INV-105152,CUST-1031,2026-03-03,30353.52,USD,87,61-90,False
2026-03-01,INV-105153,CUST-1104,2025-10-23,53960.74,USD,9,1-30,False
2026-03-01,INV-105154,CUST-1187,2026-03-13,58586.02,USD,93,90+,False
2026-03-01,INV-105155,CUST-1082,2025-12-30,21122.88,USD,125,90+,False
2026-03-01,INV-105156,CUST-1185,2026-02-11,34330.2,USD,98,90+,False
2026-03-01,INV-105157,CUST-1098,2026-03-12,23582.7,USD,87,61-90,False
2026-03-01,INV-105158,CUST-1103,2026-01-11,122399.97,USD,19,1-30,False
2026-03-01,INV-105159,CUST-1183,2025-11-07,20297.02,USD,116,90+,False
2026-03-01,INV-105160,CUST-1027,2026-03-12,61609.33,USD,102,90+,False
2026-03-01,INV-105161,CUST-1128,2026-01-02,7049.16,USD,98,90+,False
2026-03-01,INV-105162,CUST-1169,2025-11-22,33782.66,USD,122,90+,False
2026-03-01,INV-105163,CUST-1047,2025-11-07,32371.8,USD,73,61-90,False
2026-03-01,INV-105164,CUST-1039,2025-11-12,41992.65,USD,50,31-60,False
2026-03-01,INV-105165,CUST-1096,2026-01-11,22399.89,USD,78,61-90,False
2026-03-01,INV-105166,CUST-1190,2026-01-22,16895.12,USD,2,1-30,False
2026-03-01,INV-105167,CUST-1199,2025-10-04,11039.05,USD,79,61-90,False
2026-03-01,INV-105168,CUST-1113,2025-10-05,28676.05,USD,68,61-90,False
2026-03-01,INV-105169,CUST-1131,2025-12-07,7089.14,USD,20,1-30,False
2026-03-01,INV-105170,CUST-1165,2026-01-31,12298.4,USD,41,31-60,False
2026-03-01,INV-105171,CUST-1154,2026-03-22,10909.59,USD,117,90+,True
2026-03-01,INV-105172,CUST-1136,2025-12-19,26547.58,USD,20,1-30,False
2026-03-01,INV-105173,CUST-1110,2026-03-02,70802.56,USD,129,90+,False
2026-03-01,INV-105174,CUST-1143,2025-10-11,27466.22,USD,134,90+,False
2026-03-01,INV-105175,CUST-1183,2026-03-06,8527.33,USD,34,31-60,True
2026-03-01,INV-105176,CUST-1075,2026-03-11,49475.98,USD,29,1-30,False
2026-03-01,INV-105177,CUST-1030,2026-02-19,54006.67,USD,54,31-60,False
2026-03-01,INV-105178,CUST-1118,2026-01-28,167708.7,USD,0,Current,False
2026-03-01,INV-105179,CUST-1141,2026-03-01,30806.64,USD,124,90+,False
2026-03-01,INV-105180,CUST-1024,2026-03-16,59124.11,USD,110,90+,False
2026-03-01,INV-105181,CUST-1033,2025-10-26,103840.8,USD,128,90+,False
2026-03-01,INV-105182,CUST-1066,2026-03-20,32135.42,USD,62,61-90,False
2026-03-01,INV-105183,CUST-1151,2025-11-05,4281.08,USD,85,61-90,False
2026-03-01,INV-105184,CUST-1117,2026-03-16,50221.49,USD,76,61-90,False
2026-03-01,INV-105185,CUST-1072,2026-02-21,28040.59,USD,121,90+,False
2026-03-01,INV-105186,CUST-1025,2026-01-30,60229.1,USD,14,1-30,False
2026-03-01,INV-105187,CUST-1147,2025-11-28,22682.7,USD,126,90+,True
2026-03-01,INV-105188,CUST-1191,2026-01-04,58214.97,USD,136,90+,False
2026-03-01,INV-105189,CUST-1103,2025-10-06,13610.73,USD,68,61-90,False
2026-03-01,INV-105190,CUST-1009,2026-01-06,9886.24,USD,58,31-60,False
2026-03-01,INV-105191,CUST-1066,2025-11-25,54099.14,USD,107,90+,False
2026-03-01,INV-105192,CUST-1151,2026-02-13,18386.68,USD,112,90+,False
2026-03-01,INV-105193,CUST-1004,2026-01-02,55001.82,USD,106,90+,False
2026-03-01,INV-105194,CUST-1194,2025-10-27,26579.9,USD,138,90+,False
2026-03-01,INV-105195,CUST-1185,2026-03-04,116059.14,USD,23,1-30,True
2026-03-01,INV-105196,CUST-1026,2026-01-28,69802.66,USD,71,61-90,False
2026-03-01,INV-105197,CUST-1112,2026-03-23,11278.9,USD,110,90+,False
2026-03-01,INV-105198,CUST-1014,2026-03-18,59007.16,USD,105,90+,False
2026-03-01,INV-105199,CUST-1162,2025-10-25,33829.15,USD,149,90+,False
2026-03-01,INV-105200,CUST-1104,2025-12-25,29250.21,USD,13,1-30,False
2026-03-01,INV-105201,CUST-1180,2026-02-23,33588.12,USD,4,1-30,False
2026-03-01,INV-105202,CUST-1043,2025-10-12,20521.51,USD,126,90+,True
2026-03-01,INV-105203,CUST-1025,2025-12-26,20861.0,USD,16,1-30,False
2026-03-01,INV-105204,CUST-1174,2026-03-28,22078.61,USD,81,61-90,False
2026-03-01,INV-105205,CUST-1161,2026-01-17,10395.69,USD,70,61-90,False
2026-03-01,INV-105206,CUST-1094,2026-03-16,48059.07,USD,89,61-90,False
2026-03-01,INV-105207,CUST-1177,2025-12-28,34227.56,USD,78,61-90,False
2026-03-01,INV-105208,CUST-1083,2025-10-10,51128.92,USD,92,90+,False
2026-03-01,INV-105209,CUST-1139,2025-12-13,43639.26,USD,64,61-90,False
2026-03-01,INV-105210,CUST-1131,2025-12-16,47984.98,USD,131,90+,False
2026-03-01,INV-105211,CUST-1086,2025-11-23,24638.25,USD,8,1-30,False
2026-03-01,INV-105212,CUST-1175,2026-03-06,46738.05,USD,35,31-60,False
2026-03-01,INV-105213,CUST-1182,2026-01-10,47092.77,USD,121,90+,False
2026-03-01,INV-105214,CUST-1111,2026-03-18,27708.65,USD,87,61-90,False
2026-03-01,INV-105215,CUST-1128,2026-02-14,71971.37,USD,120,90+,False
2026-03-01,INV-105216,CUST-1088,2026-03-14,24936.85,USD,145,90+,True
2026-03-01,INV-105217,CUST-1065,2026-02-19,127453.91,USD,142,90+,False
2026-03-01,INV-105218,CUST-1157,2026-01-09,45653.31,USD,19,1-30,False
2026-03-01,INV-105219,CUST-1130,2025-12-12,23385.03,USD,57,31-60,False
2026-03-01,INV-105220,CUST-1121,2025-12-11,31031.63,USD,39,31-60,False
2026-03-01,INV-105221,CUST-1148,2026-03-16,100100.69,USD,65,61-90,True
2026-03-01,INV-105222,CUST-1083,2026-03-17,80641.71,USD,88,61-90,False
2026-03-01,INV-105223,CUST-1176,2025-11-23,4094.89,USD,140,90+,False
2026-03-01,INV-105224,CUST-1115,2025-10-03,66460.15,USD,12,1-30,False
2026-03-01,INV-105225,CUST-1189,2026-01-19,20849.35,USD,61,61-90,False
2026-03-01,INV-105226,CUST-1115,2026-03-10,22592.04,USD,45,31-60,False
2026-03-01,INV-105227,CUST-1037,2026-01-04,31620.83,USD,142,90+,False
2026-03-01,INV-105228,CUST-1142,2025-12-10,25908.34,USD,92,90+,False
2026-03-01,INV-105229,CUST-1109,2025-10-19,20437.11,USD,22,1-30,False
2026-03-01,INV-105230,CUST-1179,2025-11-03,20092.95,USD,100,90+,False
2026-03-01,INV-105231,CUST-1045,2025-11-19,5862.76,USD,66,61-90,True
2026-03-01,INV-105232,CUST-1024,2026-03-24,22216.74,USD,113,90+,True
2026-03-01,INV-105233,CUST-1020,2025-11-15,58829.63,USD,65,61-90,False
2026-03-01,INV-105234,CUST-1120,2025-12-22,48065.81,USD,49,31-60,True
2026-03-01,INV-105235,CUST-1121,2025-11-20,21476.06,USD,140,90+,False
2026-03-01,INV-105236,CUST-1132,2025-11-23,6091.46,USD,1,1-30,False
2026-03-01,INV-105237,CUST-1069,2025-12-29,43030.03,USD,33,31-60,False
2026-03-01,INV-105238,CUST-1112,2025-12-20,12609.12,USD,39,31-60,False
2026-03-01,INV-105239,CUST-1106,2026-01-26,33450.71,USD,68,61-90,False
2026-03-01,INV-105240,CUST-1111,2026-03-05,11734.75,USD,76,61-90,False
2026-03-01,INV-105241,CUST-1107,2025-10-19,9169.7,USD,27,1-30,False
2026-03-01,INV-105242,CUST-1046,2025-10-27,20925.32,USD,112,90+,False
2026-03-01,INV-105243,CUST-1195,2026-03-25,30388.21,USD,55,31-60,False
2026-03-01,INV-105244,CUST-1090,2026-02-24,29124.21,USD,111,90+,False
2026-03-01,INV-105245,CUST-1017,2026-03-28,43951.03,USD,25,1-30,False
2026-03-01,INV-105246,CUST-1148,2025-10-07,27100.58,USD,14,1-30,False
2026-03-01,INV-105247,CUST-1103,2026-03-06,66221.0,USD,49,31-60,False
2026-03-01,INV-105248,CUST-1150,2026-03-20,12145.05,USD,133,90+,False
2026-03-01,INV-105249,CUST-1191,2025-12-08,30742.54,USD,67,61-90,False
2026-03-01,INV-105250,CUST-1194,2026-01-02,104287.27,USD,131,90+,False
2026-03-01,INV-105251,CUST-1039,2026-01-21,101862.1,USD,76,61-90,False
2026-03-01,INV-105252,CUST-1137,2026-01-15,28048.1,USD,8,1-30,False
2026-03-01,INV-105253,CUST-1088,2026-01-28,58270.69,USD,13,1-30,False
2026-03-01,INV-105254,CUST-1179,2026-02-13,36200.07,USD,39,31-60,False
2026-03-01,INV-105255,CUST-1199,2026-03-19,20694.59,USD,130,90+,False
2026-03-01,INV-105256,CUST-1060,2025-11-11,11981.85,USD,32,31-60,False
2026-03-01,INV-105257,CUST-1191,2025-10-13,86980.21,USD,78,61-90,False
2026-03-01,INV-105258,CUST-1004,2026-03-03,34240.58,USD,59,31-60,False
2026-03-01,INV-105259,CUST-1121,2025-10-18,26885.22,USD,63,61-90,False
2026-03-01,INV-105260,CUST-1180,2025-11-11,5054.39,USD,61,61-90,False
2026-03-01,INV-105261,CUST-1054,2025-11-20,78897.4,USD,78,61-90,False
2026-03-01,INV-105262,CUST-1036,2026-01-21,39309.12,USD,134,90+,False
2026-03-01,INV-105263,CUST-1055,2026-02-21,64546.42,USD,75,61-90,False
2026-03-01,INV-105264,CUST-1186,2026-01-09,22926.9,USD,49,31-60,False
2026-03-01,INV-105265,CUST-1101,2025-10-03,35769.38,USD,38,31-60,False
2026-03-01,INV-105266,CUST-1092,2025-12-18,42294.85,USD,104,90+,False
2026-03-01,INV-105267,CUST-1196,2026-01-06,67675.4,USD,69,61-90,False
2026-03-01,INV-105268,CUST-1072,2026-03-22,25139.39,USD,25,1-30,False
2026-03-01,INV-105269,CUST-1058,2026-02-27,27383.13,USD,57,31-60,False
2026-03-01,INV-105270,CUST-1001,2025-10-23,20185.76,USD,72,61-90,False
2026-03-01,INV-105271,CUST-1192,2025-11-28,158991.56,USD,51,31-60,False
2026-03-01,INV-105272,CUST-1103,2026-01-21,52692.58,USD,143,90+,False
2026-03-01,INV-105273,CUST-1187,2025-12-07,31246.33,USD,47,31-60,False
2026-03-01,INV-105274,CUST-1050,2025-11-23,20793.41,USD,26,1-30,False
2026-03-01,INV-105275,CUST-1029,2025-11-26,83185.76,USD,99,90+,False
2026-03-01,INV-105276,CUST-1010,2026-02-28,26383.27,USD,21,1-30,False
2026-03-01,INV-105277,CUST-1107,2026-01-19,37117.58,USD,41,31-60,False
2026-03-01,INV-105278,CUST-1075,2025-11-29,13197.91,USD,108,90+,False
2026-03-01,INV-105279,CUST-1166,2025-12-12,55571.07,USD,32,31-60,False
2026-03-01,INV-105280,CUST-1089,2025-11-24,48078.64,USD,108,90+,False
2026-03-01,INV-105281,CUST-1122,2026-01-25,23784.11,USD,137,90+,False
2026-03-01,INV-105282,CUST-1199,2025-12-02,33727.34,USD,46,31-60,False
2026-03-01,INV-105283,CUST-1190,2025-11-24,60912.45,USD,95,90+,False
2026-03-01,INV-105284,CUST-1191,2025-10-25,12108.4,USD,124,90+,False
2026-03-01,INV-105285,CUST-1188,2025-10-26,14144.3,USD,78,61-90,False
2026-03-01,INV-105286,CUST-1124,2026-03-26,25405.97,USD,38,31-60,False
2026-03-01,INV-105287,CUST-1181,2025-12-02,45939.54,USD,121,90+,False
2026-03-01,INV-105288,CUST-1121,2026-03-22,73349.21,USD,45,31-60,False
2026-03-01,INV-105289,CUST-1093,2025-12-12,24163.06,USD,71,61-90,False
2026-03-01,INV-105290,CUST-1102,2025-12-18,22906.22,USD,50,31-60,False
2026-03-01,INV-105291,CUST-1185,2026-03-16,26585.02,USD,24,1-30,False
2026-03-01,INV-105292,CUST-1183,2025-12-04,48354.51,USD,81,61-90,True
2026-03-01,INV-105293,CUST-1161,2025-12-08,10898.46,USD,142,90+,False
2026-03-01,INV-105294,CUST-1030,2025-10-09,21815.37,USD,57,31-60,False
2026-03-01,INV-105295,CUST-1051,2026-03-05,13911.88,USD,25,1-30,False
2026-03-01,INV-105296,CUST-1088,2026-03-22,22908.33,USD,40,31-60,False
2026-03-01,INV-105297,CUST-1075,2025-10-26,34888.17,USD,43,31-60,True
2026-03-01,INV-105298,CUST-1128,2025-10-28,18672.47,USD,84,61-90,False
2026-03-01,INV-105299,CUST-1182,2025-11-09,52528.5,USD,21,1-30,False
2026-03-01,INV-105300,CUST-1021,2026-02-20,4741.04,USD,109,90+,False
2026-03-01,INV-105301,CUST-1039,2026-02-11,5155.17,USD,36,31-60,False
2026-03-01,INV-105302,CUST-1100,2025-10-27,8502.99,USD,117,90+,False
2026-03-01,INV-105303,CUST-1110,2025-11-07,15915.34,USD,100,90+,False
2026-03-01,INV-105304,CUST-1128,2025-12-24,37079.18,USD,141,90+,False
2026-03-01,INV-105305,CUST-1064,2025-12-03,5264.09,USD,3,1-30,False
2026-03-01,INV-105306,CUST-1190,2025-10-30,14678.49,USD,23,1-30,False
2026-03-01,INV-105307,CUST-1181,2026-01-07,20172.62,USD,64,61-90,False
2026-03-01,INV-105308,CUST-1169,2026-02-08,44486.69,USD,65,61-90,False
2026-03-01,INV-105309,CUST-1148,2025-10-12,26928.9,USD,12,1-30,False
2026-03-01,INV-105310,CUST-1078,2025-12-30,10795.44,USD,26,1-30,False
2026-03-01,INV-105311,CUST-1021,2025-10-30,16735.35,USD,115,90+,False
2026-03-01,INV-105312,CUST-1165,2025-11-07,25001.3,USD,80,61-90,False
2026-03-01,INV-105313,CUST-1098,2025-12-24,40816.29,USD,120,90+,False
2026-03-01,INV-105314,CUST-1007,2025-11-29,15021.85,USD,108,90+,True
2026-03-01,INV-105315,CUST-1189,2025-11-07,53759.44,USD,144,90+,False
2026-03-01,INV-105316,CUST-1174,2026-01-12,5051.03,USD,68,61-90,False
2026-03-01,INV-105317,CUST-1016,2026-02-20,20936.11,USD,56,31-60,False
2026-03-01,INV-105318,CUST-1016,2026-02-23,44544.51,USD,71,61-90,False
2026-03-01,INV-105319,CUST-1089,2026-03-29,64664.64,USD,107,90+,False
2026-03-01,INV-105320,CUST-1140,2025-10-29,37437.21,USD,72,61-90,False
2026-03-01,INV-105321,CUST-1144,2026-01-20,36255.63,USD,17,1-30,False
2026-03-01,INV-105322,CUST-1165,2025-10-21,34809.36,USD,15,1-30,False
2026-03-01,INV-105323,CUST-1080,2026-02-22,19241.65,USD,95,90+,False
2026-03-01,INV-105324,CUST-1077,2026-02-23,24240.08,USD,39,31-60,False
2026-03-01,INV-105325,CUST-1172,2026-01-27,37467.03,USD,38,31-60,False
2026-03-01,INV-105326,CUST-1005,2026-03-14,57830.38,USD,55,31-60,False
2026-03-01,INV-105327,CUST-1162,2025-11-29,26116.92,USD,116,90+,False
2026-03-01,INV-105328,CUST-1109,2026-03-15,34966.32,USD,53,31-60,False
2026-03-01,INV-105329,CUST-1013,2026-02-17,23180.81,USD,45,31-60,False
2026-03-01,INV-105330,CUST-1071,2026-01-21,28913.02,USD,42,31-60,False
2026-03-01,INV-105331,CUST-1188,2026-02-06,7612.83,USD,3,1-30,True
2026-03-01,INV-105332,CUST-1142,2025-11-27,35421.14,USD,4,1-30,False
