payment_id,customer_id,invoice_id,payment_date,amount,payment_method,status
PAY-2055,CUST-1040,INV-106043,2026-01-21,24868.11,ACH,Completed
PAY-2056,CUST-1194,INV-105227,2026-01-11,47545.72,Wire,Completed
PAY-2057,CUST-1073,INV-107139,2026-02-23,67460.09,ACH,Partial
PAY-2058,CUST-1176,INV-102112,2026-01-10,20347.01,ACH,Partial
PAY-2059,CUST-1191,INV-103147,2026-01-25,28881.84,Check,Completed
PAY-2060,CUST-1014,INV-106048,2026-02-09,24949.0,ACH,Partial
PAY-2061,CUST-1188,INV-103947,2026-01-05,10694.33,Check,Completed
PAY-2062,CUST-1073,INV-105572,2026-01-22,34369.54,Wire,Partial
PAY-2063,CUST-1051,INV-106051,2026-01-05,98235.61,ACH,Completed
PAY-2064,CUST-1173,INV-109141,2026-01-09,25098.28,Wire,Completed
PAY-2065,CUST-1058,INV-104529,2026-01-11,2638.97,Wire,Partial
PAY-2066,CUST-1175,INV-108817,2026-02-13,39004.58,ACH,Completed
PAY-2067,CUST-1117,INV-107475,2026-01-05,19804.87,Wire,Partial
PAY-2068,CUST-1038,INV-100404,2026-01-06,53881.28,ACH,Partial
PAY-2069,CUST-1125,INV-105755,2026-02-02,26099.8,ACH,Partial
PAY-2070,CUST-1041,INV-108334,2026-01-16,20116.0,Wire,Completed
PAY-2071,CUST-1050,INV-103720,2026-02-25,9165.53,ACH,Completed
PAY-2072,CUST-1049,INV-102806,2026-02-15,7730.28,Check,Completed
PAY-2073,CUST-1091,INV-100287,2026-01-24,23128.87,Check,Completed
PAY-2074,CUST-1104,INV-104167,2026-01-14,24021.87,Wire,Partial
PAY-2075,CUST-1065,INV-101818,2026-01-24,21017.48,ACH,Partial
PAY-2076,CUST-1168,INV-104649,2026-02-14,10547.93,Wire,Partial
PAY-2077,CUST-1057,INV-105383,2026-01-12,6387.3,Wire,Completed
PAY-2078,CUST-1126,INV-108970,2026-01-23,21050.43,ACH,Partial
PAY-2079,CUST-1003,INV-101940,2026-02-08,57471.07,Wire,Partial
PAY-2080,CUST-1176,INV-101067,2026-01-06,30715.23,ACH,Completed
PAY-2081,CUST-1130,INV-100989,2026-02-24,57128.91,ACH,Completed
PAY-2082,CUST-1031,INV-108480,2026-02-10,14863.54,Wire,Completed
PAY-2083,CUST-1174,INV-107746,2026-01-21,26467.51,Check,Completed
PAY-2084,CUST-1061,INV-106143,2026-02-17,29502.91,Check,Partial
PAY-2085,CUST-1143,INV-103107,2026-01-09,67425.7,Check,Completed
PAY-2086,CUST-1195,INV-104633,2026-02-15,36247.47,ACH,Partial
PAY-2087,CUST-1017,INV-107461,2026-02-10,82949.74,Wire,Completed
PAY-2088,CUST-1133,INV-105219,2026-02-05,35643.8,ACH,Completed
PAY-2089,CUST-1105,INV-101174,2026-02-10,3164.4,Wire,Completed
PAY-2090,CUST-1064,INV-109351,2026-02-09,36803.41,ACH,Partial
PAY-2091,CUST-1079,INV-109997,2026-02-15,57609.11,Wire,Completed
PAY-2092,CUST-1036,INV-103537,2026-02-28,17459.45,Check,Partial
PAY-2093,CUST-1072,INV-107591,2026-01-05,38758.58,Check,Partial
PAY-2094,CUST-1190,INV-107780,2026-02-17,30475.7,Check,Partial
PAY-2095,CUST-1080,INV-101688,2026-02-11,23364.19,Check,Completed
PAY-2096,CUST-1099,INV-106552,2026-01-31,17539.84,Wire,Partial
PAY-2097,CUST-1058,INV-100643,2026-02-28,13834.4,Wire,Completed
PAY-2098,CUST-1094,INV-104346,2026-02-04,31679.77,Check,Partial
PAY-2099,CUST-1161,INV-105843,2026-02-10,16061.73,Wire,Partial
PAY-2100,CUST-1036,INV-108044,2026-01-03,69024.42,ACH,Partial
PAY-2101,CUST-1161,INV-104974,2026-01-19,57727.61,Wire,Completed
PAY-2102,CUST-1172,INV-102619,2026-01-19,3762.51,Wire,Completed
PAY-2103,CUST-1100,INV-109814,2026-01-01,14756.71,ACH,Completed
PAY-2104,CUST-1128,INV-100554,2026-01-22,18600.18,Check,Completed
PAY-2105,CUST-1052,INV-106069,2026-01-19,5104.06,ACH,Partial
PAY-2106,CUST-1061,INV-101843,2026-01-26,23047.3,Check,Completed
PAY-2107,CUST-1142,INV-100532,2026-01-15,46784.81,ACH,Completed
PAY-2108,CUST-1050,INV-107831,2026-01-19,31349.38,Check,Partial
PAY-2109,CUST-1013,INV-103492,2026-01-25,8629.37,ACH,Completed
PAY-2110,CUST-1107,INV-100633,2026-02-08,10308.77,Wire,Partial
PAY-2111,CUST-1097,INV-109169,2026-01-31,30187.88,ACH,Completed
PAY-2112,CUST-1058,INV-105803,2026-01-30,35747.32,ACH,Completed
PAY-2113,CUST-1179,INV-103282,2026-02-25,27870.82,Check,Partial
PAY-2114,CUST-1000,INV-102180,2026-02-02,28462.4,Check,Completed
PAY-2115,CUST-1144,INV-100956,2026-02-25,45042.26,Wire,Partial
PAY-2116,CUST-1055,INV-101323,2026-01-16,83753.84,ACH,Partial
PAY-2117,CUST-1132,INV-108410,2026-02-09,27902.2,Wire,Completed
PAY-2118,CUST-1144,INV-103056,2026-01-12,27566.6,Check,Partial
PAY-2119,CUST-1017,INV-109549,2026-01-28,3772.98,ACH,Partial
PAY-2120,CUST-1088,INV-104482,2026-01-30,9231.04,Wire,Partial
PAY-2121,CUST-1054,INV-102718,2026-02-25,46940.91,Wire,Completed
PAY-2122,CUST-1046,INV-103372,2026-01-06,35694.59,Check,Completed
PAY-2123,CUST-1176,INV-104209,2026-02-11,18331.77,ACH,Completed
PAY-2124,CUST-1150,INV-103657,2026-01-14,56119.16,Check,Completed
PAY-2125,CUST-1103,INV-102870,2026-01-05,9182.32,Check,Partial
PAY-2126,CUST-1020,INV-108251,2026-02-05,19236.85,ACH,Partial
PAY-2127,CUST-1156,INV-100926,2026-02-28,21866.56,ACH,Partial
PAY-2128,CUST-1187,INV-103837,2026-02-26,53599.36,Check,Completed
PAY-2129,CUST-1173,INV-104850,2026-01-23,22077.21,Check,Completed
PAY-2130,CUST-1099,INV-106258,2026-03-01,72096.95,ACH,Completed
PAY-2131,CUST-1009,INV-108486,2026-02-01,38898.93,Wire,Completed
PAY-2132,CUST-1083,INV-109595,2026-01-31,16646.36,Wire,Completed
PAY-2133,CUST-1052,INV-100615,2026-01-14,29614.45,ACH,Partial
PAY-2134,CUST-1126,INV-101583,2026-02-01,12587.35,ACH,Partial
PAY-2135,CUST-1134,INV-109242,2026-02-18,16097.89,ACH,Completed
PAY-2136,CUST-1029,INV-103855,2026-01-27,31239.34,Wire,Partial
PAY-2137,CUST-1092,INV-103507,2026-01-01,14831.8,ACH,Partial
PAY-2138,CUST-1054,INV-105352,2026-02-18,12986.2,Check,Partial
PAY-2139,CUST-1064,INV-104349,2026-02-21,64242.33,ACH,Completed
PAY-2140,CUST-1020,INV-105484,2026-01-09,83327.9,ACH,Partial
PAY-2141,CUST-1006,INV-105507,2026-01-16,31729.96,Check,Completed
PAY-2142,CUST-1043,INV-108538,2026-02-04,20519.4,ACH,Partial
PAY-2143,CUST-1067,INV-105256,2026-01-10,12116.13,Check,Completed
PAY-2144,CUST-1102,INV-103224,2026-02-18,13409.65,Wire,Completed
PAY-2145,CUST-1142,INV-102105,2026-01-16,5252.41,Wire,Completed
PAY-2146,CUST-1097,INV-100219,2026-01-30,2740.94,ACH,Completed
PAY-2147,CUST-1001,INV-105137,2026-02-02,26414.79,Wire,Completed
PAY-2148,CUST-1100,INV-101200,2026-02-20,33287.64,ACH,Completed
PAY-2149,CUST-1130,INV-105675,2026-01-15,25083.02,ACH,Completed
PAY-2150,CUST-1175,INV-105613,2026-02-28,22899.4,Check,Completed
PAY-2151,CUST-1195,INV-104581,2026-02-08,10242.4,Check,Partial
PAY-2152,CUST-1046,INV-105834,2026-01-08,31912.38,ACH,Completed
PAY-2153,CUST-1170,INV-109165,2026-01-04,21463.39,Wire,Partial
PAY-2154,CUST-1099,INV-106053,2026-02-13,11431.46,ACH,Completed
PAY-2155,CUST-1026,INV-100704,2026-01-02,10322.0,Wire,Completed
PAY-2156,CUST-1131,INV-104944,2026-01-07,55707.33,Check,Completed
PAY-2157,CUST-1035,INV-104048,2026-02-26,22172.86,Wire,Partial
PAY-2158,CUST-1082,INV-103561,2026-02-27,29996.13,ACH,Partial
PAY-2159,CUST-1097,INV-109952,2026-02-07,24755.19,Wire,Completed
PAY-2160,CUST-1079,INV-106401,2026-02-03,8548.66,Wire,Partial
PAY-2161,CUST-1179,INV-102929,2026-01-25,56742.35,ACH,Partial
PAY-2162,CUST-1172,INV-102451,2026-01-07,34528.93,Check,Partial
PAY-2163,CUST-1050,INV-101247,2026-01-25,18713.41,ACH,Partial
PAY-2164,CUST-1085,INV-100770,2026-02-28,44041.0,Check,Completed
PAY-2165,CUST-1159,INV-102595,2026-01-02,7621.36,Wire,Partial
PAY-2166,CUST-1001,INV-104356,2026-01-26,32133.08,Check,Partial
PAY-2167,CUST-1016,INV-105890,2026-02-05,31238.67,Wire,Partial
PAY-2168,CUST-1022,INV-103427,2026-02-17,39430.53,Check,Partial
PAY-2169,CUST-1171,INV-102373,2026-02-07,35826.59,ACH,Completed
PAY-2170,CUST-1045,INV-108063,2026-02-11,6973.04,Wire,Completed
PAY-2171,CUST-1139,INV-103374,2026-02-24,2547.91,ACH,Completed
PAY-2172,CUST-1053,INV-100007,2026-02-15,13223.82,ACH,Completed
PAY-2173,CUST-1012,INV-104709,2026-01-03,18087.38,Check,Partial
PAY-2174,CUST-1195,INV-106768,2026-02-15,28513.36,ACH,Partial
PAY-2175,CUST-1070,INV-106351,2026-01-29,17726.35,Check,Partial
PAY-2176,CUST-1193,INV-108141,2026-02-27,52769.08,Check,Partial
PAY-2177,CUST-1014,INV-101068,2026-01-11,43988.37,Wire,Completed
PAY-2178,CUST-1061,INV-108713,2026-02-12,20657.31,ACH,Completed
PAY-2179,CUST-1151,INV-106485,2026-01-21,62254.63,ACH,Partial
PAY-2180,CUST-1069,INV-105864,2026-02-12,70908.56,ACH,Completed
PAY-2181,CUST-1188,INV-105598,2026-01-04,49211.67,ACH,Completed
PAY-2182,CUST-1070,INV-105462,2026-01-05,66461.89,Check,Completed
PAY-2183,CUST-1199,INV-106312,2026-01-06,21572.96,Check,Partial
PAY-2184,CUST-1130,INV-102315,2026-01-22,9813.23,ACH,Partial
PAY-2185,CUST-1156,INV-108940,2026-02-15,151066.63,Check,Completed
PAY-2186,CUST-1020,INV-109083,2026-02-08,26845.06,Check,Completed
PAY-2187,CUST-1053,INV-108791,2026-01-06,20200.06,ACH,Partial
PAY-2188,CUST-1133,INV-103800,2026-01-14,26199.3,Check,Completed
PAY-2189,CUST-1120,INV-103895,2026-01-22,9890.13,ACH,Completed
PAY-2190,CUST-1010,INV-103425,2026-01-16,33705.23,Wire,Completed
PAY-2191,CUST-1197,INV-106215,2026-02-01,32173.0,Check,Partial
PAY-2192,CUST-1154,INV-102680,2026-02-05,43986.03,Wire,Completed
PAY-2193,CUST-1124,INV-107339,2026-02-19,91018.14,Wire,Completed
PAY-2194,CUST-1187,INV-104322,2026-02-27,19671.9,Wire,Partial
PAY-2195,CUST-1071,INV-104702,2026-01-07,6414.3,Check,Partial
PAY-2196,CUST-1108,INV-103248,2026-01-23,17218.58,ACH,Completed
PAY-2197,CUST-1026,INV-108293,2026-02-28,31490.48,ACH,Partial
PAY-2198,CUST-1159,INV-109571,2026-02-20,47546.0,Wire,Partial
PAY-2199,CUST-1092,INV-104038,2026-01-14,5405.45,Wire,Completed
PAY-2200,CUST-1032,INV-109342,2026-02-16,9053.23,Wire,Completed
PAY-2201,CUST-1004,INV-109609,2026-02-22,3025.52,Wire,Completed
PAY-2202,CUST-1008,INV-100259,2026-01-06,11530.87,Check,Partial
PAY-2203,CUST-1140,INV-100276,2026-02-11,6516.28,Check,Partial
PAY-2204,CUST-1093,INV-109001,2026-01-25,23022.52,Wire,Completed
PAY-2205,CUST-1117,INV-104691,2026-01-03,59690.06,Check,Partial
PAY-2206,CUST-1088,INV-104560,2026-01-13,53376.13,Wire,Partial
PAY-2207,CUST-1133,INV-107539,2026-02-20,10864.95,ACH,Completed
PAY-2208,CUST-1102,INV-103326,2026-02-22,10766.47,Wire,Partial
PAY-2209,CUST-1073,INV-102934,2026-02-19,26396.67,Check,Partial
PAY-2210,CUST-1163,INV-103358,2026-01-03,15010.89,ACH,Partial
PAY-2211,CUST-1124,INV-107729,2026-01-31,62012.03,Check,Partial
PAY-2212,CUST-1177,INV-108545,2026-02-23,40445.68,Check,Partial
PAY-2213,CUST-1188,INV-102159,2026-01-03,11177.55,Check,Partial
PAY-2214,CUST-1047,INV-102763,2026-01-17,29567.53,ACH,Completed
PAY-2215,CUST-1082,INV-103276,2026-02-24,12086.71,Wire,Completed
PAY-2216,CUST-1010,INV-106209,2026-02-08,4243.71,ACH,Completed
PAY-2217,CUST-1144,INV-100460,2026-01-02,37644.33,ACH,Partial
PAY-2218,CUST-1129,INV-108737,2026-01-05,23057.06,Check,Completed
PAY-2219,CUST-1006,INV-105593,2026-01-09,124726.07,ACH,Completed
PAY-2220,CUST-1104,INV-104805,2026-01-29,40965.09,ACH,Completed
PAY-2221,CUST-1056,INV-104139,2026-02-04,52681.6,Check,Partial
PAY-2222,CUST-1030,INV-107840,2026-02-09,6586.86,Wire,Completed
PAY-2223,CUST-1120,INV-101358,2026-02-05,4708.59,ACH,Completed
PAY-2224,CUST-1186,INV-105467,2026-02-04,67843.83,Check,Partial
PAY-2225,CUST-1173,INV-103556,2026-02-19,26393.06,Wire,Partial
PAY-2226,CUST-1080,INV-109477,2026-01-30,7461.54,Wire,Completed
PAY-2227,CUST-1078,INV-109741,2026-01-15,25387.5,Wire,Partial
PAY-2228,CUST-1134,INV-108148,2026-01-29,7088.13,Wire,Partial
PAY-2229,CUST-1093,INV-108196,2026-01-25,33179.64,ACH,Completed
PAY-2230,CUST-1141,INV-101210,2026-01-11,58901.75,ACH,Completed
PAY-2231,CUST-1094,INV-109140,2026-02-06,19860.89,Check,Completed
PAY-2232,CUST-1008,INV-106394,2026-02-26,18263.47,ACH,Completed
PAY-2233,CUST-1008,INV-107543,2026-02-17,34262.47,ACH,Partial
PAY-2234,CUST-1112,INV-104164,2026-02-25,52345.52,ACH,Completed
PAY-2235,CUST-1121,INV-108183,2026-02-20,3732.52,Wire,Partial
PAY-2236,CUST-1129,INV-105368,2026-01-04,78837.07,ACH,Partial
PAY-2237,CUST-1107,INV-100231,2026-03-01,46996.42,Check,Completed
PAY-2238,CUST-1085,INV-103534,2026-02-23,39335.43,ACH,Partial
PAY-2239,CUST-1015,INV-101646,2026-02-12,29305.36,Wire,Completed
PAY-2240,CUST-1001,INV-100792,2026-02-27,41247.21,Check,Completed
PAY-2241,CUST-1197,INV-105255,2026-01-12,12195.69,Wire,Partial
PAY-2242,CUST-1150,INV-109805,2026-02-01,26105.61,ACH,Completed
PAY-2243,CUST-1125,INV-102790,2026-01-05,14386.39,Check,Partial
PAY-2244,CUST-1117,INV-104862,2026-02-11,20475.6,Wire,Partial
PAY-2245,CUST-1155,INV-109887,2026-02-11,25027.89,Wire,Completed
PAY-2246,CUST-1127,INV-106622,2026-02-20,33229.34,Wire,Partial
PAY-2247,CUST-1042,INV-108278,2026-02-06,16311.27,ACH,Partial
PAY-2248,CUST-1062,INV-102027,2026-02-06,8522.01,ACH,Completed
PAY-2249,CUST-1124,INV-107680,2026-01-25,42458.85,Check,Partial
PAY-2250,CUST-1144,INV-102446,2026-01-04,12540.68,Wire,Partial
PAY-2251,CUST-1163,INV-106889,2026-01-24,57534.08,Wire,Partial
PAY-2252,CUST-1018,INV-105701,2026-02-05,10918.21,Check,Completed
PAY-2253,CUST-1132,INV-101423,2026-02-27,19477.49,Wire,Partial
PAY-2254,CUST-1022,INV-106507,2026-01-02,42143.44,ACH,Completed
PAY-2255,CUST-1107,INV-100080,2026-02-04,9106.53,ACH,Completed
PAY-2256,CUST-1018,INV-108263,2026-02-05,17254.31,Check,Partial
PAY-2257,CUST-1127,INV-101080,2026-01-08,33194.21,Wire,Partial
PAY-2258,CUST-1128,INV-102554,2026-01-09,32741.96,ACH,Partial
PAY-2259,CUST-1154,INV-109873,2026-01-28,47860.38,ACH,Completed
PAY-2260,CUST-1042,INV-105548,2026-03-01,41475.16,Wire,Partial
PAY-2261,CUST-1024,INV-100719,2026-02-23,29893.34,Check,Partial
PAY-2262,CUST-1181,INV-109818,2026-02-09,25858.68,ACH,Completed
PAY-2263,CUST-1005,INV-106764,2026-02-13,59032.18,ACH,Partial
PAY-2264,CUST-1080,INV-103354,2026-01-10,47486.53,Wire,Partial
PAY-2265,CUST-1075,INV-105579,2026-01-05,72589.97,Check,Partial
PAY-2266,CUST-1024,INV-100264,2026-02-06,58451.92,ACH,Completed
PAY-2267,CUST-1118,INV-108460,2026-02-25,3766.48,Wire,Completed
PAY-2268,CUST-1121,INV-109132,2026-02-16,34860.94,ACH,Partial
PAY-2269,CUST-1173,INV-100263,2026-01-31,10406.16,ACH,Partial
PAY-2270,CUST-1102,INV-103697,2026-02-21,8451.61,ACH,Completed
PAY-2271,CUST-1058,INV-106967,2026-01-29,7736.01,ACH,Partial
PAY-2272,CUST-1118,INV-103802,2026-01-03,34028.34,Check,Partial
PAY-2273,CUST-1054,INV-109824,2026-01-26,11796.82,Check,Completed
PAY-2274,CUST-1151,INV-104102,2026-01-31,22549.54,Wire,Partial
PAY-2275,CUST-1074,INV-100398,2026-01-02,27695.51,ACH,Completed
PAY-2276,CUST-1151,INV-108375,2026-01-15,53311.67,Check,Completed
PAY-2277,CUST-1130,INV-107251,2026-01-13,6195.7,Check,Completed
PAY-2278,CUST-1167,INV-106583,2026-01-28,60831.71,Wire,Completed
PAY-2279,CUST-1147,INV-102852,2026-02-25,8213.88,Wire,Partial
PAY-2280,CUST-1086,INV-103647,2026-02-13,7747.31,Wire,Partial
PAY-2281,CUST-1196,INV-105709,2026-01-14,28611.68,Check,Partial
PAY-2282,CUST-1123,INV-102408,2026-01-12,18375.32,ACH,Completed
PAY-2283,CUST-1076,INV-108302,2026-01-15,6986.64,Wire,Completed
PAY-2284,CUST-1197,INV-105461,2026-01-21,4199.0,Check,Partial
PAY-2285,CUST-1193,INV-104403,2026-03-01,31851.62,Wire,Partial
PAY-2286,CUST-1092,INV-104172,2026-02-23,95422.72,ACH,Partial
PAY-2287,CUST-1196,INV-106889,2026-01-29,27056.25,Wire,Completed
PAY-2288,CUST-1078,INV-100606,2026-02-26,15519.98,Check,Completed
PAY-2289,CUST-1007,INV-109261,2026-02-14,24984.91,Check,Partial
PAY-2290,CUST-1097,INV-101349,2026-02-04,5236.34,Wire,Completed
PAY-2291,CUST-1116,INV-107626,2026-02-16,52544.69,Wire,Completed
PAY-2292,CUST-1054,INV-106358,2026-01-20,24972.32,ACH,Completed
PAY-2293,CUST-1036,INV-108632,2026-03-01,11447.69,Wire,Partial
PAY-2294,CUST-1089,INV-104883,2026-01-18,15703.57,Wire,Partial
PAY-2295,CUST-1199,INV-108771,2026-02-07,29051.99,ACH,Partial
PAY-2296,CUST-1013,INV-101323,2026-01-15,24456.57,ACH,Completed
PAY-2297,CUST-1175,INV-101309,2026-02-26,36778.49,ACH,Completed
PAY-2298,CUST-1088,INV-107576,2026-01-12,20610.25,ACH,Completed
PAY-2299,CUST-1066,INV-102541,2026-02-03,11980.93,Check,Partial
PAY-2300,CUST-1159,INV-109960,2026-01-05,15729.08,Wire,Partial
PAY-2301,CUST-1163,INV-108717,2026-02-27,44763.22,Check,Partial
PAY-2302,CUST-1132,INV-109829,2026-01-17,46369.77,Wire,Partial
PAY-2303,CUST-1078,INV-102198,2026-01-13,32327.17,Check,Partial
PAY-2304,CUST-1121,INV-106835,2026-03-01,8577.09,Check,Partial
PAY-2305,CUST-1017,INV-107122,2026-01-13,36668.87,Wire,Partial
PAY-2306,CUST-1010,INV-101201,2026-02-05,36460.08,Check,Completed
PAY-2307,CUST-1073,INV-101568,2026-01-16,36713.5,ACH,Completed
PAY-2308,CUST-1131,INV-103027,2026-02-09,13777.9,Check,Partial
PAY-2309,CUST-1125,INV-100008,2026-01-03,17656.2,Check,Partial
PAY-2310,CUST-1147,INV-105470,2026-02-21,35446.21,Wire,Completed
PAY-2311,CUST-1132,INV-106919,2026-01-02,11964.76,Check,Partial
PAY-2312,CUST-1190,INV-100202,2026-01-25,12004.86,Check,Completed
PAY-2313,CUST-1181,INV-103056,2026-02-22,41668.01,Check,Partial
PAY-2314,CUST-1192,INV-105575,2026-01-03,32750.33,Check,Partial
PAY-2315,CUST-1109,INV-103635,2026-01-11,26413.41,Check,Partial
PAY-2316,CUST-1140,INV-103531,2026-01-11,17309.58,Wire,Partial
PAY-2317,CUST-1072,INV-107367,2026-01-10,44837.74,ACH,Completed
PAY-2318,CUST-1002,INV-108141,2026-01-28,30645.27,ACH,Partial
PAY-2319,CUST-1001,INV-107555,2026-02-24,17004.74,Wire,Completed
PAY-2320,CUST-1139,INV-101614,2026-01-11,57195.79,Check,Completed
PAY-2321,CUST-1087,INV-100661,2026-02-18,52998.29,Check,Completed
PAY-2322,CUST-1055,INV-100093,2026-02-26,20412.59,Wire,Completed
PAY-2323,CUST-1057,INV-109056,2026-01-07,12126.31,ACH,Completed
PAY-2324,CUST-1179,INV-107358,2026-01-29,60649.53,Check,Completed
PAY-2325,CUST-1142,INV-106619,2026-01-01,21335.58,Wire,Partial
PAY-2326,CUST-1000,INV-101063,2026-02-21,25195.4,Check,Completed
PAY-2327,CUST-1199,INV-109279,2026-01-15,59770.11,ACH,Partial
PAY-2328,CUST-1112,INV-105571,2026-01-07,24416.95,Check,Partial
PAY-2329,CUST-1070,INV-105761,2026-01-04,44954.24,ACH,Partial
PAY-2330,CUST-1101,INV-103044,2026-02-24,3718.69,Check,Partial
PAY-2331,CUST-1044,INV-105870,2026-01-03,13917.18,Wire,Completed
PAY-2332,CUST-1143,INV-104370,2026-01-20,10766.72,ACH,Completed
PAY-2333,CUST-1122,INV-107245,2026-03-01,43229.22,Check,Partial
PAY-2334,CUST-1016,INV-102172,2026-01-03,46996.01,ACH,Completed
PAY-2335,CUST-1029,INV-108712,2026-01-29,12973.19,Wire,Completed
PAY-2336,CUST-1036,INV-105408,2026-01-20,43588.66,Check,Partial
PAY-2337,CUST-1017,INV-105246,2026-03-01,34355.51,Wire,Completed
PAY-2338,CUST-1010,INV-106359,2026-01-10,25002.01,ACH,Completed
PAY-2339,CUST-1059,INV-101129,2026-02-04,15338.44,Check,Partial
PAY-2340,CUST-1186,INV-102772,2026-01-26,4264.33,Wire,Completed
PAY-2341,CUST-1197,INV-103648,2026-01-30,105023.38,ACH,Completed
PAY-2342,CUST-1153,INV-106200,2026-01-26,2156.63,Check,Completed
PAY-2343,CUST-1079,INV-106887,2026-02-06,10422.45,Wire,Completed
PAY-2344,CUST-1037,INV-103351,2026-01-20,18095.57,ACH,Partial
PAY-2345,CUST-1136,INV-100613,2026-02-20,86625.25,Check,Partial
PAY-2346,CUST-1045,INV-104267,2026-02-22,17572.36,Wire,Partial
PAY-2347,CUST-1171,INV-107272,2026-02-11,11915.0,Check,Completed
PAY-2348,CUST-1041,INV-108197,2026-01-09,27806.57,Check,Completed
PAY-2349,CUST-1196,INV-104034,2026-01-11,26503.55,Wire,Partial
PAY-2350,CUST-1022,INV-102968,2026-02-02,22230.27,Check,Completed
PAY-2351,CUST-1105,INV-108730,2026-01-30,16953.04,Wire,Partial
PAY-2352,CUST-1033,INV-107697,2026-01-30,57709.46,Check,Completed
PAY-2353,CUST-1149,INV-102519,2026-02-21,32989.33,ACH,Partial
PAY-2354,CUST-1196,INV-109823,2026-02-14,20754.46,Wire,Partial
PAY-2355,CUST-1192,INV-109470,2026-01-23,14505.16,Wire,Completed
PAY-2356,CUST-1153,INV-100555,2026-02-05,2872.84,ACH,Completed
PAY-2357,CUST-1054,INV-104342,2026-01-24,15748.41,Wire,Partial
PAY-2358,CUST-1014,INV-106916,2026-01-31,29824.69,Check,Partial
PAY-2359,CUST-1193,INV-108508,2026-01-23,21443.76,Wire,Completed
PAY-2360,CUST-1180,INV-105370,2026-02-22,5574.81,Check,Completed
PAY-2361,CUST-1078,INV-108945,2026-02-11,40300.3,Check,Completed
PAY-2362,CUST-1010,INV-103717,2026-02-05,18706.19,Wire,Completed
PAY-2363,CUST-1057,INV-105926,2026-02-09,30690.56,Wire,Partial
PAY-2364,CUST-1041,INV-102287,2026-02-18,49323.43,Wire,Partial
PAY-2365,CUST-1080,INV-104231,2026-02-03,7088.02,ACH,Partial
PAY-2366,CUST-1196,INV-102274,2026-01-21,17515.14,Wire,Partial
PAY-2367,CUST-1160,INV-108650,2026-01-26,25549.04,Wire,Completed
PAY-2368,CUST-1171,INV-105715,2026-01-07,11169.44,Check,Completed
PAY-2369,CUST-1088,INV-103829,2026-01-25,51799.51,Wire,Partial
PAY-2370,CUST-1134,INV-101109,2026-01-03,10854.18,ACH,Completed
PAY-2371,CUST-1116,INV-102984,2026-02-22,3155.55,Check,Partial
PAY-2372,CUST-1051,INV-107627,2026-02-12,34709.23,Check,Partial
PAY-2373,CUST-1012,INV-104164,2026-01-18,56833.02,Wire,Partial
PAY-2374,CUST-1031,INV-101385,2026-01-06,100237.86,Check,Partial
PAY-2375,CUST-1038,INV-105562,2026-02-23,27224.29,Check,Completed
PAY-2376,CUST-1077,INV-106294,2026-02-21,22589.4,Wire,Completed
PAY-2377,CUST-1062,INV-105603,2026-02-15,18404.84,Wire,Partial
PAY-2378,CUST-1019,INV-101733,2026-01-13,23887.46,ACH,Partial
PAY-2379,CUST-1015,INV-101577,2026-01-02,19281.75,ACH,Partial
PAY-2380,CUST-1157,INV-106740,2026-02-17,9826.75,Wire,Completed
PAY-2381,CUST-1104,INV-108006,2026-02-25,7816.97,Check,Completed
PAY-2382,CUST-1146,INV-100740,2026-02-09,68187.59,ACH,Completed
PAY-2383,CUST-1100,INV-102478,2026-02-16,15938.3,ACH,Partial
PAY-2384,CUST-1073,INV-102963,2026-01-13,22805.92,Wire,Completed
PAY-2385,CUST-1071,INV-103291,2026-01-01,78829.5,Check,Partial
PAY-2386,CUST-1077,INV-109362,2026-01-02,15989.21,ACH,Completed
PAY-2387,CUST-1157,INV-102249,2026-01-04,10842.76,Wire,Completed
PAY-2388,CUST-1105,INV-103793,2026-01-13,40260.35,Wire,Partial
PAY-2389,CUST-1161,INV-102460,2026-01-30,49005.05,Check,Completed
PAY-2390,CUST-1166,INV-104315,2026-02-13,5693.55,Wire,Completed
PAY-2391,CUST-1048,INV-106955,2026-01-12,76309.53,Wire,Partial
PAY-2392,CUST-1100,INV-107550,2026-02-02,17989.81,Wire,Partial
PAY-2393,CUST-1119,INV-100616,2026-02-07,19638.87,ACH,Partial
PAY-2394,CUST-1132,INV-101985,2026-02-12,13201.67,Check,Partial
PAY-2395,CUST-1104,INV-103349,2026-02-17,9251.03,Wire,Partial
PAY-2396,CUST-1042,INV-102796,2026-02-03,38640.9,Wire,Completed
PAY-2397,CUST-1046,INV-108906,2026-01-03,13330.11,Check,Completed
PAY-2398,CUST-1186,INV-108709,2026-02-12,31113.6,ACH,Completed
PAY-2399,CUST-1196,INV-101981,2026-01-09,15753.55,Check,Completed
PAY-2400,CUST-1144,INV-106940,2026-01-07,3405.47,ACH,Completed
PAY-2401,CUST-1018,INV-103114,2026-01-04,19958.85,Wire,Partial
PAY-2402,CUST-1173,INV-108898,2026-01-28,32801.49,Check,Completed
PAY-2403,CUST-1116,INV-102295,2026-02-11,2418.47,ACH,Completed
PAY-2404,CUST-1055,INV-105437,2026-02-01,43389.31,Check,Completed
PAY-2405,CUST-1153,INV-108972,2026-01-01,15479.8,Wire,Completed
PAY-2406,CUST-1193,INV-105678,2026-01-13,5879.06,ACH,Completed
